,NAME,Type,Date
16519,Friern Barnet Ward,Vehicle search,2022-07-01T20:21:00+00:00
16520,Friern Barnet Ward,Person search,2022-07-02T17:20:00+00:00
16521,Friern Barnet Ward,Person and Vehicle search,2022-07-04T22:00:00+00:00
16522,Friern Barnet Ward,Person and Vehicle search,2022-07-05T22:05:00+00:00
16523,Friern Barnet Ward,Person and Vehicle search,2022-07-05T22:05:00+00:00
16524,Friern Barnet Ward,Person and Vehicle search,2022-07-08T22:14:00+00:00
16525,Friern Barnet Ward,Person and Vehicle search,2022-07-12T10:20:00+00:00
16526,Friern Barnet Ward,Person and Vehicle search,2022-07-12T18:00:00+00:00
16527,Friern Barnet Ward,Person and Vehicle search,2022-07-15T14:50:00+00:00
16528,Friern Barnet Ward,Person and Vehicle search,2022-07-15T14:50:00+00:00
16529,Friern Barnet Ward,Person and Vehicle search,2022-07-15T15:05:00+00:00
16530,Friern Barnet Ward,Person and Vehicle search,2022-07-16T18:38:00+00:00
16531,Friern Barnet Ward,Person and Vehicle search,2022-07-19T09:20:00+00:00
16532,Friern Barnet Ward,Person and Vehicle search,2022-07-19T09:20:00+00:00
16533,Friern Barnet Ward,Person search,2022-07-22T14:00:00+00:00
16534,Friern Barnet Ward,Person search,2022-07-22T19:20:00+00:00
16535,Friern Barnet Ward,Person search,2022-07-22T19:30:00+00:00
16536,Friern Barnet Ward,Person search,2022-07-22T19:35:00+00:00
16537,Friern Barnet Ward,Person search,2022-07-22T19:45:00+00:00
16538,Friern Barnet Ward,Person and Vehicle search,2022-07-23T15:45:00+00:00
16539,Friern Barnet Ward,Person search,2022-07-23T20:43:00+00:00
16540,Friern Barnet Ward,Person and Vehicle search,2022-07-25T16:25:00+00:00
16541,Friern Barnet Ward,Person and Vehicle search,2022-07-26T14:19:00+00:00
16542,Friern Barnet Ward,Person and Vehicle search,2022-07-26T14:40:00+00:00
16543,Friern Barnet Ward,Person and Vehicle search,2022-08-02T18:36:00+00:00
16544,Friern Barnet Ward,Person search,2022-08-04T20:31:00+00:00
16545,Friern Barnet Ward,Person and Vehicle search,2022-08-10T18:05:00+00:00
16546,Friern Barnet Ward,Person and Vehicle search,2022-08-13T17:49:00+00:00
16547,Friern Barnet Ward,Person and Vehicle search,2022-08-15T08:35:00+00:00
16548,Friern Barnet Ward,Person and Vehicle search,2022-08-18T19:00:00+00:00
16549,Friern Barnet Ward,Person and Vehicle search,2022-08-18T19:00:00+00:00
16550,Friern Barnet Ward,Person search,2022-08-20T17:34:00+00:00
16551,Friern Barnet Ward,Person search,2022-09-02T15:55:00+00:00
16552,Friern Barnet Ward,Person and Vehicle search,2022-09-02T20:10:00+00:00
16553,Friern Barnet Ward,Person search,2022-09-03T16:00:00+00:00
16554,Friern Barnet Ward,Vehicle search,2022-09-08T09:15:00+00:00
16555,Friern Barnet Ward,Person and Vehicle search,2022-09-08T09:30:00+00:00
16556,Friern Barnet Ward,Person search,2022-09-15T12:30:00+00:00
16557,Friern Barnet Ward,Person search,2022-10-04T16:02:00+00:00
16558,Friern Barnet Ward,Person search,2022-10-04T16:02:00+00:00
16559,Friern Barnet Ward,Person search,2022-10-04T16:02:00+00:00
16560,Friern Barnet Ward,Person search,2022-10-04T16:02:00+00:00
16561,Friern Barnet Ward,Person and Vehicle search,2022-10-13T20:50:00+00:00
16562,Friern Barnet Ward,Person and Vehicle search,2022-10-17T15:35:00+00:00
16563,Friern Barnet Ward,Person and Vehicle search,2022-10-22T16:35:00+00:00
16564,Friern Barnet Ward,Person and Vehicle search,2022-10-22T17:28:00+00:00
16565,Friern Barnet Ward,Person search,2022-10-28T20:22:00+00:00
16566,Friern Barnet Ward,Person search,2022-10-29T05:08:00+00:00
16567,Friern Barnet Ward,Person and Vehicle search,2022-12-03T22:03:00+00:00
16568,Friern Barnet Ward,Person and Vehicle search,2022-12-03T22:13:00+00:00
16569,Friern Barnet Ward,Person and Vehicle search,2022-12-12T16:23:00+00:00
16570,Friern Barnet Ward,Person and Vehicle search,2022-12-12T16:25:00+00:00
16571,Friern Barnet Ward,Person and Vehicle search,2022-12-16T16:01:00+00:00
16572,Friern Barnet Ward,Person search,2023-01-05T01:02:00+00:00
16573,Friern Barnet Ward,Person search,2023-01-07T00:00:00+00:00
16574,Friern Barnet Ward,Person and Vehicle search,2023-01-17T10:35:00+00:00
16575,Friern Barnet Ward,Person search,2023-01-17T17:00:00+00:00
16576,Friern Barnet Ward,Person and Vehicle search,2023-01-18T16:02:00+00:00
16577,Friern Barnet Ward,Person search,2023-01-22T21:45:00+00:00
16578,Friern Barnet Ward,Person search,2023-01-22T22:00:00+00:00
16579,Friern Barnet Ward,Person and Vehicle search,2023-01-23T21:37:00+00:00
16580,Friern Barnet Ward,Person and Vehicle search,2023-01-26T15:58:00+00:00
16581,Friern Barnet Ward,Person and Vehicle search,2023-01-27T13:13:00+00:00
16582,Friern Barnet Ward,Person and Vehicle search,2023-01-27T16:10:00+00:00
16583,Friern Barnet Ward,Person search,2023-01-28T02:22:00+00:00
16584,Friern Barnet Ward,Person and Vehicle search,2023-01-28T02:26:00+00:00
16585,Friern Barnet Ward,Vehicle search,2023-02-01T17:51:00+00:00
16586,Friern Barnet Ward,Person search,2023-02-11T16:22:00+00:00
16587,Friern Barnet Ward,Person and Vehicle search,2023-02-13T17:00:00+00:00
16588,Friern Barnet Ward,Person and Vehicle search,2023-02-21T10:24:00+00:00
16589,Friern Barnet Ward,Person search,2023-02-28T17:30:00+00:00
16590,Friern Barnet Ward,Person search,2023-02-28T17:30:00+00:00
16591,Friern Barnet Ward,Person search,2023-02-28T17:30:00+00:00
16592,Brunswick Park Ward,Person and Vehicle search,2016-06-01T07:19:00+00:00
16593,Brunswick Park Ward,Person search,2016-06-12T19:33:00+00:00
16594,Brunswick Park Ward,Person search,2016-06-12T19:33:00+00:00
16595,Brunswick Park Ward,Person search,2016-06-16T08:46:00+00:00
16596,Brunswick Park Ward,Person search,2016-06-30T18:20:00+00:00
16597,Brunswick Park Ward,Person search,2016-06-30T18:25:00+00:00
16598,Brunswick Park Ward,Person search,2016-06-30T18:31:00+00:00
16599,Brunswick Park Ward,Person search,2016-07-01T17:36:00+00:00
16600,Brunswick Park Ward,Person search,2016-07-01T17:47:00+00:00
16601,Brunswick Park Ward,Person search,2016-07-07T11:34:00+00:00
16602,Brunswick Park Ward,Person search,2016-08-28T11:50:00+00:00
16603,Brunswick Park Ward,Person search,2016-09-08T15:30:00+00:00
16604,Brunswick Park Ward,Person and Vehicle search,2016-09-08T15:40:00+00:00
16605,Brunswick Park Ward,Person search,2016-09-08T15:40:00+00:00
16606,Brunswick Park Ward,Person search,2016-09-10T18:48:00+00:00
16607,Brunswick Park Ward,Person search,2016-09-13T12:00:00+00:00
16608,Brunswick Park Ward,Person and Vehicle search,2016-09-30T23:43:00+00:00
16609,Brunswick Park Ward,Person and Vehicle search,2016-10-04T14:00:00+00:00
16610,Brunswick Park Ward,Person search,2016-10-19T17:33:00+00:00
16611,Brunswick Park Ward,Person search,2016-11-01T12:27:00+00:00
16612,Brunswick Park Ward,Person search,2016-11-01T12:57:00+00:00
16613,Brunswick Park Ward,Person and Vehicle search,2016-11-02T12:30:00+00:00
16614,Brunswick Park Ward,Person and Vehicle search,2016-11-02T12:30:00+00:00
16615,Brunswick Park Ward,Person and Vehicle search,2016-11-03T12:20:00+00:00
16616,Brunswick Park Ward,Person search,2016-11-04T12:40:00+00:00
16617,Brunswick Park Ward,Person search,2016-12-15T12:50:00+00:00
16618,Brunswick Park Ward,Person search,2017-01-08T14:30:00+00:00
16619,Brunswick Park Ward,Person and Vehicle search,2017-01-09T08:25:00+00:00
16620,Brunswick Park Ward,Person and Vehicle search,2017-01-09T20:10:00+00:00
16621,Brunswick Park Ward,Person and Vehicle search,2017-01-09T20:10:00+00:00
16622,Brunswick Park Ward,Person and Vehicle search,2017-01-09T20:41:00+00:00
16623,Brunswick Park Ward,Person search,2017-01-18T23:45:00+00:00
16624,Brunswick Park Ward,Vehicle search,2017-01-18T23:46:00+00:00
16625,Brunswick Park Ward,Person search,2017-02-24T17:35:00+00:00
16626,Brunswick Park Ward,Person search,2017-03-09T11:00:00+00:00
16627,Brunswick Park Ward,Person search,2017-03-11T17:40:00+00:00
16628,Brunswick Park Ward,Person search,2017-03-28T16:35:00+00:00
16629,Brunswick Park Ward,Person search,2017-03-28T16:40:00+00:00
16630,Brunswick Park Ward,Person search,2017-03-31T11:20:00+00:00
16631,Brunswick Park Ward,Person search,2017-03-31T11:25:00+00:00
16632,Brunswick Park Ward,Person search,2017-03-31T11:25:00+00:00
16633,Brunswick Park Ward,Person search,2017-03-31T11:25:00+00:00
16634,Brunswick Park Ward,Person search,2017-03-31T11:30:00+00:00
16635,Brunswick Park Ward,Person search,2017-03-31T11:30:00+00:00
16636,Brunswick Park Ward,Person search,2017-03-31T11:30:00+00:00
16637,Brunswick Park Ward,Person search,2017-04-26T16:30:00+00:00
16638,Brunswick Park Ward,Person search,2017-04-26T16:50:00+00:00
16639,Brunswick Park Ward,Person search,2017-05-19T22:00:00+00:00
16640,Brunswick Park Ward,Person search,2017-06-17T12:20:00+00:00
16641,Brunswick Park Ward,Person search,2017-06-24T19:00:00+00:00
16642,Brunswick Park Ward,Person search,2017-06-24T19:00:00+00:00
16643,Brunswick Park Ward,Person search,2017-07-13T09:15:00+00:00
16644,Brunswick Park Ward,Person and Vehicle search,2017-07-20T14:40:00+00:00
16645,Brunswick Park Ward,Person search,2017-08-05T21:45:00+00:00
16646,Brunswick Park Ward,Person search,2017-08-05T21:45:00+00:00
16647,Brunswick Park Ward,Person search,2017-08-15T18:30:00+00:00
16648,Brunswick Park Ward,Person search,2017-08-16T08:40:00+00:00
16649,Brunswick Park Ward,Person search,2017-08-19T08:00:00+00:00
16650,Brunswick Park Ward,Person search,2017-08-24T04:40:00+00:00
16651,Brunswick Park Ward,Person search,2017-09-02T21:10:00+00:00
16652,Brunswick Park Ward,Person and Vehicle search,2017-09-02T21:10:00+00:00
16653,Brunswick Park Ward,Person search,2017-10-02T03:15:00+00:00
16654,Brunswick Park Ward,Person search,2017-11-19T07:20:00+00:00
16655,Brunswick Park Ward,Person search,2017-11-24T14:20:00+00:00
16656,Brunswick Park Ward,Person search,2017-12-01T21:49:00+00:00
16657,Brunswick Park Ward,Person search,2018-01-07T20:30:00+00:00
16658,Brunswick Park Ward,Person search,2018-01-09T18:45:00+00:00
16659,Brunswick Park Ward,Person search,2018-01-26T17:30:00+00:00
16660,Brunswick Park Ward,Person search,2018-03-14T23:48:00+00:00
16661,Brunswick Park Ward,Person search,2018-04-16T11:30:00+00:00
16662,Brunswick Park Ward,Person search,2018-04-16T11:35:00+00:00
16663,Brunswick Park Ward,Person search,2018-04-24T13:50:00+00:00
16664,Brunswick Park Ward,Person search,2018-05-09T23:10:00+00:00
16665,Brunswick Park Ward,Person search,2018-05-23T07:50:00+00:00
16666,Brunswick Park Ward,Person search,2018-05-23T08:02:00+00:00
16667,Brunswick Park Ward,Person search,2018-05-23T08:30:00+00:00
16668,Brunswick Park Ward,Person search,2018-06-11T13:57:00+00:00
16669,Brunswick Park Ward,Person search,2018-08-19T23:28:00+00:00
16670,Brunswick Park Ward,Person and Vehicle search,2018-08-29T23:55:00+00:00
16671,Brunswick Park Ward,Person and Vehicle search,2018-08-30T00:00:00+00:00
16672,Brunswick Park Ward,Person and Vehicle search,2018-09-27T01:10:00+00:00
16673,Brunswick Park Ward,Person search,2018-10-05T23:40:00+00:00
16674,Brunswick Park Ward,Person search,2018-10-05T23:40:00+00:00
16675,Brunswick Park Ward,Person and Vehicle search,2018-10-06T03:30:00+00:00
16676,Brunswick Park Ward,Person search,2018-10-10T12:04:00+00:00
16677,Brunswick Park Ward,Person search,2018-10-25T17:00:00+00:00
16678,Brunswick Park Ward,Person search,2018-10-25T17:00:00+00:00
16679,Brunswick Park Ward,Person search,2018-10-31T02:49:00+00:00
16680,Brunswick Park Ward,Person and Vehicle search,2018-10-31T02:49:00+00:00
16681,Brunswick Park Ward,Person search,2018-11-15T12:17:00+00:00
16682,Brunswick Park Ward,Person search,2018-11-16T22:45:00+00:00
16683,Brunswick Park Ward,Person and Vehicle search,2018-12-01T00:03:00+00:00
16684,Brunswick Park Ward,Person search,2018-12-03T09:00:00+00:00
16685,Brunswick Park Ward,Person search,2018-12-14T13:30:00+00:00
16686,Brunswick Park Ward,Person and Vehicle search,2018-12-14T13:50:00+00:00
16687,Brunswick Park Ward,Person and Vehicle search,2018-12-24T12:00:00+00:00
16688,Brunswick Park Ward,Person search,2018-12-28T15:52:00+00:00
16689,Brunswick Park Ward,Person and Vehicle search,2019-01-10T12:20:00+00:00
16690,Brunswick Park Ward,Person search,2019-01-10T12:23:00+00:00
16691,Brunswick Park Ward,Person search,2019-01-10T12:23:00+00:00
16692,Brunswick Park Ward,Person search,2019-01-10T12:23:00+00:00
16693,Brunswick Park Ward,Person search,2019-01-10T12:25:00+00:00
16694,Brunswick Park Ward,Person search,2019-01-16T00:10:00+00:00
16695,Brunswick Park Ward,Person and Vehicle search,2019-01-20T00:35:00+00:00
16696,Brunswick Park Ward,Person search,2019-01-23T16:45:00+00:00
16697,Brunswick Park Ward,Person search,2019-01-30T13:15:00+00:00
16698,Brunswick Park Ward,Person search,2019-01-30T15:30:00+00:00
16699,Brunswick Park Ward,Person and Vehicle search,2019-01-31T17:00:00+00:00
16700,Brunswick Park Ward,Person search,2019-02-11T15:20:00+00:00
16701,Brunswick Park Ward,Person search,2019-02-11T15:30:00+00:00
16702,Brunswick Park Ward,Person and Vehicle search,2019-02-24T22:05:00+00:00
16703,Brunswick Park Ward,Person search,2019-02-25T01:50:00+00:00
16704,Brunswick Park Ward,Person search,2019-03-10T22:45:00+00:00
16705,Brunswick Park Ward,Vehicle search,2019-03-12T10:00:00+00:00
16706,Brunswick Park Ward,Person search,2019-03-14T17:00:00+00:00
16707,Brunswick Park Ward,Person search,2019-03-15T23:26:00+00:00
16708,Brunswick Park Ward,Person search,2019-03-18T16:38:00+00:00
16709,Brunswick Park Ward,Person search,2019-03-23T21:20:00+00:00
16710,Brunswick Park Ward,Person search,2019-03-26T18:02:00+00:00
16711,Brunswick Park Ward,Person search,2019-03-30T03:45:00+00:00
16712,Brunswick Park Ward,Person search,2019-04-06T23:41:00+00:00
16713,Brunswick Park Ward,Person search,2019-04-24T14:20:00+00:00
16714,Brunswick Park Ward,Person and Vehicle search,2019-04-29T00:54:00+00:00
16715,Brunswick Park Ward,Person and Vehicle search,2019-05-01T00:00:00+00:00
16716,Brunswick Park Ward,Person search,2019-05-01T00:10:00+00:00
16717,Brunswick Park Ward,Person and Vehicle search,2019-05-01T19:00:00+00:00
16718,Brunswick Park Ward,Person search,2019-05-02T16:30:00+00:00
16719,Brunswick Park Ward,Person search,2019-05-02T16:30:00+00:00
16720,Brunswick Park Ward,Person search,2019-05-16T18:05:00+00:00
16721,Brunswick Park Ward,Vehicle search,2019-06-11T22:00:00+00:00
16722,Brunswick Park Ward,Person and Vehicle search,2019-06-16T00:00:00+00:00
16723,Brunswick Park Ward,Person and Vehicle search,2019-06-19T07:45:00+00:00
16724,Brunswick Park Ward,Person search,2019-06-19T17:30:00+00:00
16725,Brunswick Park Ward,Person search,2019-06-19T18:05:00+00:00
16726,Brunswick Park Ward,Person search,2019-06-19T18:33:00+00:00
16727,Brunswick Park Ward,Person search,2019-06-19T19:45:00+00:00
16728,Brunswick Park Ward,Person and Vehicle search,2019-06-19T19:50:00+00:00
16729,Brunswick Park Ward,Person search,2019-06-19T22:44:00+00:00
16730,Brunswick Park Ward,Person search,2019-06-20T16:30:00+00:00
16731,Brunswick Park Ward,Person and Vehicle search,2019-06-25T02:00:00+00:00
16732,Brunswick Park Ward,Person and Vehicle search,2019-06-25T02:46:00+00:00
16733,Brunswick Park Ward,Person and Vehicle search,2019-06-25T02:58:00+00:00
16734,Brunswick Park Ward,Person search,2019-06-25T03:07:00+00:00
16735,Brunswick Park Ward,Person and Vehicle search,2019-06-25T03:10:00+00:00
16736,Brunswick Park Ward,Person and Vehicle search,2019-06-28T09:20:00+00:00
16737,Brunswick Park Ward,Person search,2019-06-30T17:00:00+00:00
16738,Brunswick Park Ward,Person search,2019-07-02T22:10:00+00:00
16739,Brunswick Park Ward,Person search,2019-07-04T22:30:00+00:00
16740,Brunswick Park Ward,Person search,2019-07-05T01:47:00+00:00
16741,Brunswick Park Ward,Person and Vehicle search,2019-07-24T13:05:00+00:00
16742,Brunswick Park Ward,Person and Vehicle search,2019-08-14T11:46:00+00:00
16743,Brunswick Park Ward,Person search,2019-08-17T04:10:00+00:00
16744,Brunswick Park Ward,Person search,2019-08-31T03:46:00+00:00
16745,Brunswick Park Ward,Person and Vehicle search,2019-09-06T17:17:00+00:00
16746,Brunswick Park Ward,Person and Vehicle search,2019-09-06T17:44:00+00:00
16747,Brunswick Park Ward,Person and Vehicle search,2019-09-06T17:50:00+00:00
16748,Brunswick Park Ward,Person and Vehicle search,2019-09-13T00:29:00+00:00
16749,Brunswick Park Ward,Person search,2019-09-14T23:30:00+00:00
16750,Brunswick Park Ward,Person search,2019-09-18T15:30:00+00:00
16751,Brunswick Park Ward,Person search,2019-10-09T18:03:00+00:00
16752,Brunswick Park Ward,Person search,2019-10-11T21:00:00+00:00
16753,Brunswick Park Ward,Person and Vehicle search,2019-10-11T21:12:00+00:00
16754,Brunswick Park Ward,Person search,2019-10-11T21:18:00+00:00
16755,Brunswick Park Ward,Person and Vehicle search,2019-10-18T23:13:00+00:00
16756,Brunswick Park Ward,Person and Vehicle search,2019-10-22T00:45:00+00:00
16757,Brunswick Park Ward,Person search,2019-10-28T18:35:00+00:00
16758,Brunswick Park Ward,Person search,2019-10-28T18:40:00+00:00
16759,Brunswick Park Ward,Person search,2019-10-28T18:40:00+00:00
16760,Brunswick Park Ward,Person search,2019-11-20T20:30:00+00:00
16761,Brunswick Park Ward,Person search,2019-11-22T17:25:00+00:00
16762,Brunswick Park Ward,Person and Vehicle search,2019-11-26T20:05:00+00:00
16763,Brunswick Park Ward,Person and Vehicle search,2019-11-26T21:45:00+00:00
16764,Brunswick Park Ward,Person and Vehicle search,2019-11-26T21:45:00+00:00
16765,Brunswick Park Ward,Person search,2019-11-26T21:47:00+00:00
16766,Brunswick Park Ward,Person search,2019-11-27T19:03:00+00:00
16767,Brunswick Park Ward,Person search,2019-11-27T19:05:00+00:00
16768,Brunswick Park Ward,Person and Vehicle search,2019-11-27T20:00:00+00:00
16769,Brunswick Park Ward,Person and Vehicle search,2019-11-27T20:00:00+00:00
16770,Brunswick Park Ward,Person search,2019-11-29T15:30:00+00:00
16771,Brunswick Park Ward,Person and Vehicle search,2019-12-10T21:45:00+00:00
16772,Brunswick Park Ward,Person search,2019-12-10T21:45:00+00:00
16773,Brunswick Park Ward,Person search,2019-12-20T15:40:00+00:00
16774,Brunswick Park Ward,Person and Vehicle search,2019-12-27T14:16:00+00:00
16775,Brunswick Park Ward,Person search,2020-01-09T18:00:00+00:00
16776,Brunswick Park Ward,Person search,2020-01-10T23:10:00+00:00
16777,Brunswick Park Ward,Person search,2020-01-10T23:10:00+00:00
16778,Brunswick Park Ward,Person search,2020-01-10T23:15:00+00:00
16779,Brunswick Park Ward,Person search,2020-01-10T23:15:00+00:00
16780,Brunswick Park Ward,Person search,2020-01-15T12:30:00+00:00
16781,Brunswick Park Ward,Person and Vehicle search,2020-01-25T15:17:00+00:00
16782,Brunswick Park Ward,Person and Vehicle search,2020-01-25T15:20:00+00:00
16783,Brunswick Park Ward,Person search,2020-01-29T08:15:00+00:00
16784,Brunswick Park Ward,Person and Vehicle search,2020-01-29T08:15:00+00:00
16785,Brunswick Park Ward,Person and Vehicle search,2020-01-29T08:15:00+00:00
16786,Brunswick Park Ward,Person search,2020-01-29T08:50:00+00:00
16787,Brunswick Park Ward,Person search,2020-01-29T08:55:00+00:00
16788,Brunswick Park Ward,Person search,2020-01-30T13:53:00+00:00
16789,Brunswick Park Ward,Person search,2020-02-04T03:15:00+00:00
